id;es;en
Q220;Roma;Rome
Q220;Roma;Rome
Q29;España;Spain
Q21;Inglaterra;England
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q142;Francia;France
Q159;Rusia;Russia
Q159;Rusia;Russia
Q21;Inglaterra;England
Q214102;Unión;Union
Q159;Rusia;Russia
Q30;Estados Unidos;United States
Q6256;país;country
Q6256;país;country
Q28528560;comunista;communist
Q34;Suecia;Sweden
Q159;Rusia;Russia
Q151305;Cristián IX de Dinamarca;Christian IX of Denmark
Q97;océano Atlántico;Atlantic Ocean
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q200117;fecundación in vitro;in vitro fertilization
Q842606;emperador romano;Roman emperor
Q5043;cristianismo;Christianity
Q9592;Iglesia católica;Catholic Church
Q148;República Popular China;People's Republic of China
Q96;México;Mexico
Q8733;Dinastía Qing;Qing dynasty
Q30;Estados Unidos;United States
Q79;Egipto;Egypt
Q17;Japón;Japan
Q155;Brasil;Brazil
Q220;Roma;Rome
Q220;Roma;Rome
Q220;Roma;Rome
Q21;Inglaterra;England
Q22;Escocia;Scotland
Q405;Luna;Moon
Q5389;Juegos Olímpicos;Olympic Games
Q78994;guerras napoleónicas;Napoleonic Wars
Q782;Hawái;Hawaii
Q19546;papa;pope
Q30;Estados Unidos;United States
Q96;México;Mexico
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q17;Japón;Japan
Q30;Estados Unidos;United States
Q220;Roma;Rome
Q214102;Unión;Union
Q145;Reino Unido;United Kingdom
Q42884;alemanes;Germans
Q362;Segunda Guerra Mundial;World War II
Q9592;Iglesia católica;Catholic Church
Q159;Rusia;Russia
Q79;Egipto;Egypt
Q159;Rusia;Russia
Q16;Canadá;Canada
Q159;Rusia;Russia
Q48349;imperio;empire
Q159;Rusia;Russia
Q79;Egipto;Egypt
Q38142;samurái;samurai
Q17;Japón;Japan
Q19546;papa;pope
Q218;Rumania;Romania
Q782;Hawái;Hawaii
Q41;Grecia;Greece
Q22;Escocia;Scotland
Q220;Roma;Rome
Q220;Roma;Rome
Q842606;emperador romano;Roman emperor
Q20;Noruega;Norway
Q183;Alemania;Germany
Q21;Inglaterra;England
Q42834;Imperio romano de Occidente;Western Roman Empire
Q131976;dinastía ptolemaica;Ptolemaic dynasty
Q79;Egipto;Egypt
Q145;Reino Unido;United Kingdom
Q423;Corea del Norte;North Korea
Q33946;Checoslovaquia;Czechoslovakia
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q17;Japón;Japan
Q148;República Popular China;People's Republic of China
Q142;Francia;France
Q79;Egipto;Egypt
Q17;Japón;Japan
Q405;Luna;Moon
Q513;Everest;Mount Everest
Q794;Irán;Iran
Q517;Napoleón Bonaparte;Napoleon
Q15180;Unión Soviética;Soviet Union
Q15180;Unión Soviética;Soviet Union
Q12560;Imperio otomano;Ottoman Empire
Q198;guerra;war
Q43287;Imperio alemán;German Empire
Q96;México;Mexico
Q17;Japón;Japan
Q30;Estados Unidos;United States
Q361;Primera Guerra Mundial;World War I
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q198;guerra;war
Q198;guerra;war
Q21;Inglaterra;England
Q180729;Príncipe de Gales;Prince of Wales
Q116;monarca;monarch
Q12560;Imperio otomano;Ottoman Empire
Q19546;papa;pope
Q30;Estados Unidos;United States
Q361;Primera Guerra Mundial;World War I
Q198;guerra;war
Q362;Segunda Guerra Mundial;World War II
Q198;guerra;war
Q30;Estados Unidos;United States
Q198;guerra;war
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q5389;Juegos Olímpicos;Olympic Games
Q362;Segunda Guerra Mundial;World War II
Q188;alemán;German
Q50868;egipcio;Egyptian
Q198;guerra;war
Q362;Segunda Guerra Mundial;World War II
Q6256;país;country
Q198;guerra;war
Q198;guerra;war
Q7692360;erupción volcánica;volcanic eruption
Q60;Nueva York;New York City
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q7732;Luis XVI;Louis XVI of France
Q116;monarca;monarch
Q6256;país;country
Q178561;batalla;battle
Q6256;país;country
Q198;guerra;war
Q79;Egipto;Egypt
Q842606;emperador romano;Roman emperor
Q842606;emperador romano;Roman emperor
Q206414;principado;Principate
Q40949;guerra de Independencia de los Estados Unidos;American Revolutionary War
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q6256;país;country
Q482816;paracaídas;parachute
Q11466;temperatura;temperature
Q30;Estados Unidos;United States
Q668;India;India
Q17;Japón;Japan
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q869;Tailandia;Thailand
Q142;Francia;France
Q17;Japón;Japan
Q17;Japón;Japan
Q40;Austria;Austria
Q220;Roma;Rome
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q198;guerra;war
Q361;Primera Guerra Mundial;World War I
Q198;guerra;war
Q142;Francia;France
Q192620;rehén;hostage
Q7742;Luis XIV;Louis XIV of France
Q30;Estados Unidos;United States
Q116;monarca;monarch
Q21;Inglaterra;England
Q30;Estados Unidos;United States
Q15;África;Africa
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q16;Canadá;Canada
Q145;Reino Unido;United Kingdom
Q198;guerra;war
Q1056901;baja;casualty
Q30;Estados Unidos;United States
Q889;Afganistán;Afghanistan
Q828;América;Americas
Q7322;Cristóbal Colón;Christopher Columbus
Q362;Segunda Guerra Mundial;World War II
Q142;Francia;France
Q7207;Isabel I de Inglaterra;Elizabeth I of England
Q12560;Imperio otomano;Ottoman Empire
Q16869;Constantinopla;Constantinople
Q1995471;Tratado de Worms;Treaty of Worms
Q187114;Eduardo el Viejo;Edward the Elder
Q32768;anglosajones;Anglo-Saxons
Q6534;Revolución francesa;French Revolution
Q8409;Alejandro Magno;Alexander the Great
Q183;Alemania;Germany
Q1409;Calígula;Caligula
Q42884;alemanes;Germans
Q362;Segunda Guerra Mundial;World War II
Q17;Japón;Japan
Q21;Inglaterra;England
Q362;Segunda Guerra Mundial;World War II
Q17;Japón;Japan
Q103495;guerra mundial;world war
Q30;Estados Unidos;United States
Q7742;Luis XIV;Louis XIV of France
Q621;Versalles;Versailles
Q159;Rusia;Russia
Q155;Brasil;Brazil
Q362;Segunda Guerra Mundial;World War II
Q145;Reino Unido;United Kingdom
Q362;Segunda Guerra Mundial;World War II
Q159;Rusia;Russia
Q142;Francia;France
Q14212;primer ministro;prime minister
Q4604;Confucio;Confucius
Q51633;La Última Cena;Last Supper
Q828;América;Americas
Q258;Sudáfrica;South Africa
Q30;Estados Unidos;United States
Q17;Japón;Japan
Q142;Francia;France
Q362;Segunda Guerra Mundial;World War II
Q21;Inglaterra;England
Q145;Reino Unido;United Kingdom
Q43963;Jack el Destripador;Jack the Ripper
Q989;Juan Pablo II;John Paul II
Q45792;Rey Arturo;King Arthur
Q53448;Enrique III de Francia;Henry III of France
Q936976;Enrique IV de Francia;Henry IV of France
Q220;Roma;Rome
Q1409;Calígula;Caligula
Q362;Segunda Guerra Mundial;World War II
Q362;Segunda Guerra Mundial;World War II
Q16;Canadá;Canada
Q145;Reino Unido;United Kingdom
Q362;Segunda Guerra Mundial;World War II
Q16;Canadá;Canada
Q17;Japón;Japan
Q1048;Julio César;Julius Caesar
Q7322;Cristóbal Colón;Christopher Columbus
Q842606;emperador romano;Roman emperor
Q362;Segunda Guerra Mundial;World War II
Q103495;guerra mundial;world war
Q334029;Batalla de Bunker Hill;Battle of Bunker Hill
Q8409;Alejandro Magno;Alexander the Great
Q361;Primera Guerra Mundial;World War I
Q17;Japón;Japan
Q361;Primera Guerra Mundial;World War I
Q145;Reino Unido;United Kingdom
Q30;Estados Unidos;United States
Q142;Francia;France
Q7320;Partido Nazi;Nazi Party
Q142;Francia;France
Q81931;Estados Confederados de América;Confederate States of America
Q183;Alemania;Germany
Q27;Irlanda;Ireland
Q21;Inglaterra;England
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q4058325;asiático;Asian people
Q206106;Día D;D-Day
Q183;Alemania;Germany
Q159;Rusia;Russia
Q35525;Casa Blanca;White House
Q30;Estados Unidos;United States
Q15878;Normandía;Normandy
Q12557;Imperio mongol;Mongol Empire
Q34;Suecia;Sweden
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q183;Alemania;Germany
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q318912;Erico el Victorioso;Eric the Victorious
Q313436;Olaf Skötkonung;Olof Skötkonung
Q362;Segunda Guerra Mundial;World War II
Q36;Polonia;Poland
Q183;Alemania;Germany
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q17;Japón;Japan
Q159;Rusia;Russia
Q362;Segunda Guerra Mundial;World War II
Q362;Segunda Guerra Mundial;World War II
Q115;Etiopía;Ethiopia
Q362;Segunda Guerra Mundial;World War II
Q17;Japón;Japan
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q29;España;Spain
Q928;Filipinas;Philippines
Q142;Francia;France
Q21;Inglaterra;England
Q1048;Julio César;Julius Caesar
Q79;Egipto;Egypt
Q220;Roma;Rome
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q27;Irlanda;Ireland
Q59222;Roanoke;Roanoke Colony
Q30;Estados Unidos;United States
Q6534;Revolución francesa;French Revolution
Q30;Estados Unidos;United States
Q15180;Unión Soviética;Soviet Union
Q362;Segunda Guerra Mundial;World War II
Q7183;dinastía Qin;Qin dynasty
Q17;Japón;Japan
Q17;Japón;Japan
Q236205;período Kamakura;Kamakura period
Q159;Rusia;Russia
Q8683;Guerra Fría;Cold War
Q17;Japón;Japan
Q362;Segunda Guerra Mundial;World War II
Q128176;Agamenón;Agamemnon
Q183;Alemania;Germany
Q152283;Potencias Centrales;Central Powers
Q361;Primera Guerra Mundial;World War I
Q154255;acuerdos de Múnich;Munich agreement
Q14212;primer ministro;prime minister
Q1145690;Saw;Saw
Q40715;Jennifer Lopez;Jennifer Lopez
Q1381289;Como humo se va;Up in Smoke
Q770904;Naves misteriosas;Silent Running
Q19020;Premios Óscar;Academy Awards
Q165219;Robert Downey Jr.;Robert Downey Jr.
Q190214;El Señor de los Anillos;The Lord of the Rings trilogy
Q102438;Harry Potter y la piedra filosofal;Harry Potter and the Philosopher's Stone
Q102225;Harry Potter y el cáliz de fuego;Harry Potter and the Goblet of Fire
Q56016;Katharine Hepburn;Katharine Hepburn
Q179808;Palma de Oro;Palme d'Or
Q42369;Festival de Cannes;Cannes Film Festival
Q11424;película;film
Q19020;Premios Óscar;Academy Awards
Q11424;película;film
Q11424;película;film
Q1145690;Saw;Saw
Q3260367;Escalofríos;Goosebumps
Q24616;Premios Empire;Empire Awards
Q19020;Premios Óscar;Academy Awards
Q11424;película;film
Q11424;película;film
Q41148;Martin Scorsese;Martin Scorsese
Q41148;Martin Scorsese;Martin Scorsese
Q19020;Premios Óscar;Academy Awards
Q56095;hermanos Coen;Coen brothers
Q19020;Premios Óscar;Academy Awards
Q25339704;El Conjuro;The Conjuring Universe
Q337090;El rey Arturo;King Arthur
Q11424;película;film
Q45529;fantasma;ghost
Q3305213;pintura;painting
Q49114;Universidad Brown;Brown University
Q617274;Los ángeles de Charlie;Charlie's Angels
Q5287;japonés;Japanese
Q193695;El mago de Oz;The Wizard of Oz
Q84;Londres;London
Q27;Irlanda;Ireland
Q5018694;Universidad Estatal de Montclair;Montclair State University
Q25;Gales;Wales
Q19020;Premios Óscar;Academy Awards
Q185051;Christopher Walken;Christopher Walken
Q128518;Gladiator;Gladiator
Q19020;Premios Óscar;Academy Awards
Q23572;Juego de Tronos;Game of Thrones
Q190214;El Señor de los Anillos;The Lord of the Rings trilogy
Q110203;Colateral;Collateral
Q44523;Crepúsculo;Twilight
Q190214;El Señor de los Anillos;The Lord of the Rings trilogy
Q160071;Crepúsculo;Twilight
Q65091255;El caballero verde;The Green Knight
Q81207836;Reminiscencia;Reminiscence
Q19020;Premios Óscar;Academy Awards
Q33999;actor;actor
Q13317;yogur;yogurt
Q11424;película;film
Q19020;Premios Óscar;Academy Awards
Q160071;Crepúsculo;Twilight
Q189505;Tiburón;Jaws
Q216930;Harry Potter;Harry Potter
Q103360;Óscar al mejor director;Academy Award for Best Director
Q11424;película;film
Q103360;Óscar al mejor director;Academy Award for Best Director
Q11424;película;film
Q33999;actor;actor
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q190214;El Señor de los Anillos;The Lord of the Rings trilogy
Q160071;Crepúsculo;Twilight
Q11424;película;film
Q19020;Premios Óscar;Academy Awards
Q103916;Óscar al mejor actor;Academy Award for Best Actor
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q11424;película;film
Q289;televisión;television
Q19850715;La gran apuesta;The Big Short
Q846679;Karate Kid;The Karate Kid
Q373096;Cómo entrenar a tu dragón;How to Train Your Dragon
Q74331;El hobbit;The Hobbit trilogy
Q189505;Tiburón;Jaws
Q59534;El planeta de los simios;Planet of the Apes
Q2;Tierra;Earth
Q746733;Los diez mandamientos;The Ten Commandments
Q483941;La lista de Schindler;Schindler's List
Q1880543;Harry Potter y las Reliquias de la Muerte;Harry Potter and the Deathly Hallows
Q189505;Tiburón;Jaws
Q460379;Dos Policías Rebeldes;Bad Boys
Q1356213;Misión imposible;Mission: Impossible
Q103360;Óscar al mejor director;Academy Award for Best Director
Q44523;Crepúsculo;Twilight
Q1072666;Un muchacho llamado Norte;North
Q2121062;The Weeknd;The Weeknd
Q583876;Ixnay on the Hombre;Ixnay on the Hombre
Q2343175;Costello Music;Costello Music
Q25056945;Blackpink;Blackpink
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q13642259;Metallica: Through The Never;Metallica Through the Never
Q41254;premios Grammy;Grammy Awards
Q216856;N.W.A.;N.W.A.
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q11424;película;film
Q177220;cantante;singer
Q21;Inglaterra;England
Q37547;astrofísica;astrophysics
Q9176;coreano;Korean
Q34389;Whitney Houston;Whitney Houston
Q846570;estadounidenses;Americans
Q6501380;chinos;Chinese people
Q189022;Escuela Imperial de Londres;Imperial College London
Q216856;N.W.A.;N.W.A.
Q11895;Guns N' Roses;Guns N' Roses
Q863226;Billy Squier;Billy Squier
Q27;Irlanda;Ireland
Q846570;estadounidenses;Americans
Q30;Estados Unidos;United States
Q179191;Salón de la Fama del Rock;Rock and Roll Hall of Fame
Q41254;premios Grammy;Grammy Awards
Q27939;canto;singing
Q41254;premios Grammy;Grammy Awards
Q842438;británicos;British
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q25056945;Blackpink;Blackpink
Q194045;Steven Tyler;Steven Tyler
Q212533;Grateful Dead;Grateful Dead
Q156670;Back to Black;Back to Black
Q501876;Premio Mercury;Mercury Prize
Q34424;Shakira;Shakira
Q40715;Jennifer Lopez;Jennifer Lopez
Q1079023;campeonato;championship
Q102113;Grand Slam;Grand Slam of tennis
Q265538;Serie Mundial;World Series
Q17;Japón;Japan
Q102113;Grand Slam;Grand Slam of tennis
Q5389;Juegos Olímpicos;Olympic Games
Q30;Estados Unidos;United States
Q18159104;Deshaun Watson;Deshaun Watson
Q21;Inglaterra;England
Q221878;Seattle Seahawks;Seattle Seahawks
Q1159065;Dan Fouts;Dan Fouts
Q462925;Randy Moss;Randy Moss
Q726918;Pedro Martínez;Pedro Martinez
Q5389;Juegos Olímpicos;Olympic Games
Q5389;Juegos Olímpicos;Olympic Games
Q159821;Juegos Olímpicos de Verano;Summer Olympic Games
Q19317;Copa Mundial de Fútbol;FIFA World Cup
Q636830;medalla olímpica;Olympic medal
Q265538;Serie Mundial;World Series
Q30;Estados Unidos;United States
Q1150105;Universidad de Tennessee;University of Tennessee
Q10862660;Dennis Schröder;Dennis Schröder
Q320476;Tampa Bay Buccaneers;Tampa Bay Buccaneers
Q29;España;Spain
Q265538;Serie Mundial;World Series
Q265538;Serie Mundial;World Series
Q18756;Liga de Campeones de la UEFA;UEFA Champions League
Q265538;Serie Mundial;World Series
Q265538;Serie Mundial;World Series
Q265538;Serie Mundial;World Series
Q21;Inglaterra;England
Q19317;Copa Mundial de Fútbol;FIFA World Cup
Q183;Alemania;Germany
Q82414;Juegos Olímpicos de Invierno;Winter Olympic Games
Q265538;Serie Mundial;World Series
Q79800;Selección de fútbol de Argentina;Argentina men's national association football team
Q265538;Serie Mundial;World Series
Q1048902;lanzador;pitcher
Q1154763;ponche;strikeout
Q5369;béisbol;baseball
Q534851;jonrón;home run
Q11303721;golfista;golfer
Q1079023;campeonato;championship
Q1079023;campeonato;championship
Q30;Estados Unidos;United States
Q5389;Juegos Olímpicos;Olympic Games
Q636830;medalla olímpica;Olympic medal
Q1163715;Grandes Ligas de Béisbol;Major League Baseball
Q5389;Juegos Olímpicos;Olympic Games
Q5389;Juegos Olímpicos;Olympic Games
Q48;Asia;Asia
Q1163715;Grandes Ligas de Béisbol;Major League Baseball
Q265538;Serie Mundial;World Series
Q74108831;Temporada 2020 de la NFL;2020 NFL season
Q337377;Los Angeles Rams;Los Angeles Rams
Q5389;Juegos Olímpicos;Olympic Games
Q1750919;Draft de la NFL;National Football League draft
Q42225228;Trevor Lawrence;Trevor Lawrence
Q5389;Juegos Olímpicos;Olympic Games
Q99624227;Finales de la NBA de 2020;2020 NBA Finals
Q155;Brasil;Brazil
Q311280;Sidney Crosby;Sidney Crosby
Q142;Francia;France
Q29;España;Spain
Q181278;Juegos Olímpicos de Tokio 2020;2020 Summer Olympics
Q30;Estados Unidos;United States
Q1079023;campeonato;championship
Q121783;Los Ángeles Lakers;Los Angeles Lakers
Q15228;El Señor de los Anillos;The Lord of the Rings
Q374098;La rebelión de Atlas;Atlas Shrugged
Q15228;El Señor de los Anillos;The Lord of the Rings
Q215983;Las uvas de la ira;The Grapes of Wrath
Q1215393;La perla;The Pearl
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q214371;El gran Gatsby;The Great Gatsby
Q191949;Un mundo feliz;Brave New World
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q165599;Hijo nativo;Native Son
Q1142887;A sangre fría;In Cold Blood
Q1142887;A sangre fría;In Cold Blood
Q44523;Crepúsculo;Twilight
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q43361;Harry Potter y la piedra filosofal;Harry Potter and the Philosopher's Stone
Q15228;El Señor de los Anillos;The Lord of the Rings
Q271764;El señor de las moscas;Lord of the Flies
Q3260367;Escalofríos;Goosebumps
Q214371;El gran Gatsby;The Great Gatsby
Q202975;Cumbres Borrascosas;Wuthering Heights
Q170583;Orgullo y prejuicio;Pride and Prejudice
Q272506;El fantasma de la ópera;The Phantom of the Opera
Q130295;El maravilloso mago de Oz;The Wonderful Wizard of Oz
Q15228;El Señor de los Anillos;The Lord of the Rings
Q46525;Premio Pulitzer;Pulitzer Prize
Q3269840;El libro del sol nuevo;The Book of the New Sun
Q11679;Los juegos del hambre;The Hunger Games
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11678;Los juegos del hambre;The Hunger Games
Q213841;Una serie de eventos desafortunados;A Series of Unfortunate Events
Q46525;Premio Pulitzer;Pulitzer Prize
Q44523;Crepúsculo;Twilight
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q19852;Anillo Único;One Ring
Q15228;El Señor de los Anillos;The Lord of the Rings
Q925144;Torneo de los tres magos;Triwizard Tournament
Q46525;Premio Pulitzer;Pulitzer Prize
Q15228;El Señor de los Anillos;The Lord of the Rings
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q2585559;Crónica del asesino de reyes;The Kingkiller Chronicle
Q3260367;Escalofríos;Goosebumps
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11679;Los juegos del hambre;The Hunger Games
Q846570;estadounidenses;Americans
Q846570;estadounidenses;Americans
Q557867;Cincuenta sombras de Grey;Fifty Shades of Grey
Q1088558;Guardia de la Noche;Night's Watch
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q15228;El Señor de los Anillos;The Lord of the Rings
Q4470;La rueda del tiempo;The Wheel of Time
Q2585559;Crónica del asesino de reyes;The Kingkiller Chronicle
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11679;Los juegos del hambre;The Hunger Games
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q35064;Agatha Christie;Agatha Christie
Q1845;Biblia;Bible
Q74287;El hobbit;The Hobbit
Q571;libro;book
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q181677;George R. R. Martin;George R. R. Martin
Q33977;Julio Verne;Jules Verne
Q8275;Ilíada;Iliad
Q35160;Odisea;Odyssey
Q47703;El padrino;The Godfather
Q30;Estados Unidos;United States
Q846570;estadounidenses;Americans
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q308918;Historia de dos ciudades;A Tale of Two Cities
Q15228;El Señor de los Anillos;The Lord of the Rings
Q483941;La lista de Schindler;Schindler's List
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q3294969;Marte rojo;Red Mars
Q40185;La Divina Comedia;The Divine Comedy
Q918052;Crónicas marcianas;The Martian Chronicles
Q15228;El Señor de los Anillos;The Lord of the Rings
Q130295;El maravilloso mago de Oz;The Wonderful Wizard of Oz
Q44523;Crepúsculo;Twilight
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q11679;Los juegos del hambre;The Hunger Games
Q1210978;El informe Pelícano;The Pelican Brief
Q1939211;Universidad del Estado de Misisipi;Mississippi State University
Q1210978;El informe Pelícano;The Pelican Brief
Q170583;Orgullo y prejuicio;Pride and Prejudice
Q183565;Veinte mil leguas de viaje submarino;Twenty Thousand Leagues Under the Sea
Q44523;Crepúsculo;Twilight
Q478151;Cazadores de Sombras;The Mortal Instruments
Q44523;Crepúsculo;Twilight
Q901384;El mar de los monstruos;The Sea of Monsters
Q15228;El Señor de los Anillos;The Lord of the Rings
Q2336369;Parque Jurásico;Jurassic Park
Q213167;Percy Jackson y los dioses del Olimpo;Percy Jackson & the Olympians
Q3260367;Escalofríos;Goosebumps
Q15228;El Señor de los Anillos;The Lord of the Rings
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q11679;Los juegos del hambre;The Hunger Games
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q15228;El Señor de los Anillos;The Lord of the Rings
Q15228;El Señor de los Anillos;The Lord of the Rings
Q181677;George R. R. Martin;George R. R. Martin
Q15228;El Señor de los Anillos;The Lord of the Rings
Q44523;Crepúsculo;Twilight
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q571;libro;book
Q571;libro;book
Q571;libro;book
Q277759;serie de libros;book series
Q15228;El Señor de los Anillos;The Lord of the Rings
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q15228;El Señor de los Anillos;The Lord of the Rings
Q218728;La Comarca;The Shire
Q11679;Los juegos del hambre;The Hunger Games
Q214371;El gran Gatsby;The Great Gatsby
Q46525;Premio Pulitzer;Pulitzer Prize
Q918052;Crónicas marcianas;The Martian Chronicles
Q46751;Harry Potter y el cáliz de fuego;Harry Potter and the Goblet of Fire
Q1125442;La edad de la inocencia;The Age of Innocence
Q46525;Premio Pulitzer;Pulitzer Prize
Q214371;El gran Gatsby;The Great Gatsby
Q170583;Orgullo y prejuicio;Pride and Prejudice
Q842438;británicos;British
Q3335;George Orwell;George Orwell
Q1396889;Rebelión en la granja;Animal Farm
Q362;Segunda Guerra Mundial;World War II
Q44523;Crepúsculo;Twilight
Q191540;Luna nueva;New Moon
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q46525;Premio Pulitzer;Pulitzer Prize
Q25207350;El cuento de la criada;The Handmaid's Tale
Q46525;Premio Pulitzer;Pulitzer Prize
Q202975;Cumbres Borrascosas;Wuthering Heights
Q46525;Premio Pulitzer;Pulitzer Prize
Q15228;El Señor de los Anillos;The Lord of the Rings
Q81689;El código Da Vinci;The Da Vinci Code
Q65;Los Ángeles;Los Angeles
Q1207;Dakota del Norte;North Dakota
Q1211;Dakota del Sur;South Dakota
Q1471;Sena;Seine
Q584;Rin;Rhine
Q145;Reino Unido;United Kingdom
Q513;Everest;Mount Everest
Q60;Nueva York;New York City
Q96;México;Mexico
Q1400;Pensilvania;Pennsylvania
Q16;Canadá;Canada
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q16;Canadá;Canada
Q16;Canadá;Canada
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q16;Canadá;Canada
Q258;Sudáfrica;South Africa
Q824;Oregón;Oregon
Q155;Brasil;Brazil
Q30;Estados Unidos;United States
Q824;Oregón;Oregon
Q183;Alemania;Germany
Q29;España;Spain
Q16;Canadá;Canada
Q5511;lago Tanganica;Lake Tanganyika
Q1037;Ruanda;Rwanda
Q1265;Río Colorado;Colorado River
Q1497;río Misisipi;Mississippi River
Q1653;Danubio;Danube
Q584;Rin;Rhine
Q96;México;Mexico
Q155;Brasil;Brazil
Q155;Brasil;Brazil
Q96;México;Mexico
Q159;Rusia;Russia
Q1497;río Misisipi;Mississippi River
Q1653;Danubio;Danube
Q97;océano Atlántico;Atlantic Ocean
Q98;océano Pacífico;Pacific Ocean
Q155;Brasil;Brazil
Q17;Japón;Japan
Q884;Corea del Sur;South Korea
Q183;Alemania;Germany
Q142;Francia;France
Q30;Estados Unidos;United States
Q928;Filipinas;Philippines
Q782;Hawái;Hawaii
Q46;Europa;Europe
Q771405;Asia del Sur;South Asia
Q96;México;Mexico
Q5484;mar Caspio;Caspian Sea
Q176609;círculo polar ártico;Arctic Circle
Q16;Canadá;Canada
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q9430;océano;ocean
Q16;Canadá;Canada
Q96;México;Mexico
Q23666;Gran Bretaña;Britain
Q18389;Nueva Inglaterra;New England
Q1497;río Misisipi;Mississippi River
Q9430;océano;ocean
Q782;Hawái;Hawaii
Q30;Estados Unidos;United States
Q17;Japón;Japan
